index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
0,Data Scientist,$81K - $134K (Glassdoor est.),3.5,HPOne,"Trumbull, CT",501 to 1000 Employees,2006,Insurance Carriers,Insurance Carriers,$50 to $100 million (USD),Company - Private
1,Data Scientist,$71K - $123K (Glassdoor est.),4.2,Polypore International,"Charlotte, NC",1001 to 5000 Employees,2004,Electrical & Electronic Manufacturing,Electrical & Electronic Manufacturing,$500 million to $1 billion (USD),Company - Private
2,"Data Scientist 1, People Analytics (remote position)",$62K - $123K (Glassdoor est.),3.7,Nordstrom Inc,"Seattle, WA",10000+ Employees,1901,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
3,Senior Data Scientist,$150K (Employer est.),3.0,Innovative Precision Health,Remote,1 to 50 Employees,Company - Private,-1,-1,-1,Unknown / Non-Applicable
4,,$50 - $90 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
5,Data Scientist,$150K (Employer est.),4.3,American Capital Group,"Bellevue, WA",51 to 200 Employees,1986,Real Estate,Real Estate,Unknown / Non-Applicable,Company - Private
6,Data Scientist,$100K - $125K (Employer est.),4.5,Sightly,Remote,1 to 50 Employees,Company - Public,Business Services,Business Services,-1,Advertising & Marketing
7,Data Scientist,$35 - $75 Per Hour(Employer est.),-1,MetLife Legal Plans,Remote,-1,-1,-1,-1,-1,-1
8,Data Scientist,$80K - $100K (Employer est.),4.0,"Continental Finance Company, LLC","Wilmington, DE",51 to 200 Employees,2005,Lending,Lending,$5 to $10 million (USD),Company - Private
9,Data Scientist,-1,4.8,Density Inc.,Remote,1 to 50 Employees,2014,Internet,Internet,Unknown / Non-Applicable,Company - Private
10,Data Scientist,-1,-1,Orion Solutions Group,"Detroit, MI",-1,-1,-1,-1,-1,-1
11,Data Scientist,$145K - $175K (Employer est.),-1,EpochGeo,"Reston, VA",-1,-1,-1,-1,-1,-1
12,Data Scientist I - 637,-1,-1,"O'Neil Global Advisors, Inc.","Austin, TX",-1,-1,-1,-1,-1,-1
13,Data Scientist/ Engineer,-1,-1,BlueChew,"Chicago, IL",-1,-1,-1,-1,-1,-1
14,Data Engineer,$65K - $109K (Glassdoor est.),4.5,Systems Engineering Solutions Corporation,"Chantilly, VA",51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,IT Services
15,Data Scientist,$100K - $125K (Employer est.),-1,"VoltaGrid, LLC",Remote,-1,-1,-1,-1,-1,-1
16,Data Scientist,$66K - $112K (Glassdoor est.),4.1,The Ohio State University,"Columbus, OH",10000+ Employees,1870,Colleges & Universities,Colleges & Universities,$5 to $10 billion (USD),College / University
17,Data Scientist,$74K - $143K (Glassdoor est.),3.9,Strategic Financial Solutions,"New York, NY",501 to 1000 Employees,2007,Consumer Product Rental,Consumer Product Rental,Unknown / Non-Applicable,Company - Private
18,Statistician,$24 - $30 Per Hour(Employer est.),-1,"Psychology Software Tools, Inc","Sharpsburg, PA",-1,-1,-1,-1,-1,-1
19,Data Scientist,$92K - $149K (Glassdoor est.),3.7,Betacom,"Bellevue, WA",201 to 500 Employees,1991,Telecommunications Services,Telecommunications Services,$100 to $500 million (USD),Company - Private
20,Senior Data Scientist [WFH],$100K - $150K (Employer est.),-1,Hyphen,Remote,-1,-1,-1,-1,-1,-1
21,Data Scientist,$78K - $133K (Glassdoor est.),4.5,PowerAdvocate,"Boston, MA",51 to 200 Employees,1999,Energy,Energy,Unknown / Non-Applicable,Company - Public
22,Data Scientist,$63K - $120K (Glassdoor est.),3.3,Cyient,"Phoenix, AZ",10000+ Employees,1991,IT Services,IT Services,$100 to $500 million (USD),Company - Public
23,Data Scientist,$57K - $80K (Employer est.),-1,Miller Bros Solar,Remote,-1,-1,-1,-1,-1,-1
24,Machine Learning Scientist,$88K - $180K (Glassdoor est.),4.9,Sense,"Cambridge, MA",1 to 50 Employees,2013,Computer Hardware & Software,Computer Hardware & Software,Unknown / Non-Applicable,Company - Private
25,Data Scientist,$67K - $121K (Glassdoor est.),4.0,Dealerware,"Austin, TX",51 to 200 Employees,2016,Enterprise Software & Network Solutions,Enterprise Software & Network Solutions,Unknown / Non-Applicable,Company - Private
26,Machine Learning Engineer,$80 - $95 Per Hour(Employer est.),-1,Summit Tech Partners,Remote,-1,-1,-1,-1,-1,-1
27,Data Scientist,-1,-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
28,Data Scientist (Health Care),$33 - $50 Per Hour(Employer est.),3.4,Vinformatix,Remote,1 to 50 Employees,2008,Computer Hardware & Software,Computer Hardware & Software,$1 to $5 million (USD),Company - Private
29,Data Scientist,$74K - $185K (Employer est.),3.7,Cambridge Technology Inc.,"Atlanta, GA",201 to 500 Employees,1999,IT Services,IT Services,Unknown / Non-Applicable,Company - Public
30,Information Technology/Data Scientist,$44K - $58K (Employer est.),-1,Endodontic SuperSystems,"Fresno, CA",-1,-1,-1,-1,-1,-1
31,Data Scientist,$65K (Employer est.),-1,Opanga Networks,"Seattle, WA",-1,-1,-1,-1,-1,-1
32,Machine Learning Scientist,-1,-1,"Prenosis, Inc.",Remote,-1,-1,-1,-1,-1,-1
33,Senior Data Scientist/Machine Learning Software Engineer,$90K (Employer est.),-1,Nearly Human AI,"Harrisburg, PA",-1,-1,-1,-1,-1,-1
34,Data Scientist - Innovation in Analytical Chemistry,$95K (Employer est.),,Firmenich,"Plainsboro, NJ",5001 to 10000 Employees,1895,Chemical Manufacturing,Chemical Manufacturing,$2 to $5 billion (USD),Company - Private
35,Data Scientist - SQL/Tableau,$66K - $128K (Glassdoor est.),4.5,Ursus,"Seattle, WA",51 to 200 Employees,2015,IT Services,IT Services,Unknown / Non-Applicable,Company - Private
36,Data Scientist,$81K - $158K (Glassdoor est.),3.7,TJX Companies,"Framingham, MA",10000+ Employees,1976,"Department, Clothing, & Shoe Stores","Department, Clothing, & Shoe Stores",$10+ billion (USD),Company - Public
37,Data Scientist (Remote - US),-1,3.4,Bon Secours Mercy Health,Ohio,10000+ Employees,2018,Health Care Services & Hospitals,Health Care Services & Hospitals,$5 to $10 billion (USD),Nonprofit Organization
38,Data Science Engineer,$85K - $95K (Employer est.),3.7,M-Tech Systems USA,Remote,51 to 200 Employees,Company - Public,Information Technology,Information Technology,-1,Computer Hardware & Software
39,Remote Data Scientist,-1,3.6,City of Hope,California,5001 to 10000 Employees,1913,Health Care Services & Hospitals,Health Care Services & Hospitals,$100 to $500 million (USD),Nonprofit Organization
40,"EXPERT DATA SCIENTIST (OPERATIONS RESEARCH EMPHASIS) Open to remote work, except the following locations: CO, SD, VT, and WV",-1,4.1,NIKE INC,"Warren, OR",10000+ Employees,1972,Consumer Products Manufacturing,Consumer Products Manufacturing,$10+ billion (USD),Company - Public
41,"Staff Data Scientist, Customer Analytics",$94K - $164K (Glassdoor est.),4.5,Intuit,"San Diego, CA",5001 to 10000 Employees,1983,Computer Hardware & Software,Computer Hardware & Software,$5 to $10 billion (USD),Company - Public
42,Data Scientist,-1,3.6,TikTok,"Mountain View, CA",501 to 1000 Employees,2016,Internet,Internet,Unknown / Non-Applicable,Company - Private
43,Junior Data Scientist,$40K - $75K (Employer est.),-1,"Arbor Research & Trading, LLC","Lake Barrington, Lake, IL",-1,-1,-1,-1,-1,-1
44,Jr. Data Scientist,$60K - $91K (Employer est.),-1,Event Dynamic,"Dallas, TX",-1,-1,-1,-1,-1,-1
45,Predictive Modeler,$75K - $125K (Employer est.),3.4,Lancer Insurance Company,Remote,201 to 500 Employees,1985,Insurance Carriers,Insurance Carriers,$100 to $500 million (USD),Company - Private
46,"AI/ML - Annotation Analyst, Russian Language",-1,4.3,Apple,"Austin, TX",10000+ Employees,1976,Computer Hardware & Software,Computer Hardware & Software,$10+ billion (USD),Company - Public
47,Machine Learning Scientist / Engineer (NeurIPS 2021),-1,4.3,Apple,"Seattle, WA",10000+ Employees,1976,Computer Hardware & Software,Computer Hardware & Software,$10+ billion (USD),Company - Public
48,Data Scientist,$140K - $150K (Employer est.),-1,3-Point Recruiting,Remote,-1,-1,-1,-1,-1,-1
49,Data Scientist,$160K (Employer est.),5.0,Engtal,Remote,1 to 50 Employees,2017,Staffing & Outsourcing,Staffing & Outsourcing,$5 to $10 million (USD),Company - Private
